               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 346,             0.16969,           0.0074512,                   0,             0.99655,                   1,               0.995,             0.97695,             0.21047,            0.004251,                   0,           0.0081025,           0.0081025,           0.0081025
                 347,             0.17223,           0.0079873,                   0,             0.99662,                   1,               0.995,             0.97842,             0.21094,            0.004187,                   0,            0.008097,            0.008097,            0.008097
                 348,             0.17186,           0.0075645,                   0,             0.99674,                   1,               0.995,             0.98133,             0.20885,           0.0041245,                   0,           0.0080915,           0.0080915,           0.0080915
                 349,             0.17373,           0.0078862,                   0,             0.99666,                   1,               0.995,             0.97711,             0.21085,           0.0039492,                   0,            0.008086,            0.008086,            0.008086
                 350,             0.17069,           0.0080013,                   0,             0.99599,                   1,               0.995,             0.97743,             0.21438,           0.0041002,                   0,           0.0080805,           0.0080805,           0.0080805
                 351,             0.16984,             0.00785,                   0,             0.99686,                   1,               0.995,              0.9751,             0.21386,           0.0042743,                   0,            0.008075,            0.008075,            0.008075
                 352,             0.17398,           0.0074967,                   0,             0.99624,                   1,               0.995,             0.97879,             0.21364,           0.0039442,                   0,           0.0080695,           0.0080695,           0.0080695
                 353,             0.17303,            0.007853,                   0,             0.99688,                   1,               0.995,             0.97095,             0.21241,           0.0039545,                   0,            0.008064,            0.008064,            0.008064
                 354,             0.17094,           0.0074468,                   0,             0.99727,                   1,               0.995,             0.97693,             0.20938,           0.0038771,                   0,           0.0080585,           0.0080585,           0.0080585
                 355,             0.16786,           0.0074819,                   0,             0.99708,                   1,               0.995,             0.97201,              0.2119,           0.0040665,                   0,            0.008053,            0.008053,            0.008053
                 356,             0.16571,            0.007356,                   0,             0.99685,                   1,               0.995,             0.97014,             0.21119,           0.0040121,                   0,           0.0080475,           0.0080475,           0.0080475
                 357,             0.16834,           0.0074013,                   0,             0.99696,                   1,               0.995,             0.97863,             0.21133,           0.0038978,                   0,            0.008042,            0.008042,            0.008042
                 358,             0.17045,           0.0076601,                   0,             0.99695,                   1,               0.995,             0.97281,             0.20884,           0.0042569,                   0,           0.0080365,           0.0080365,           0.0080365
                 359,             0.17238,           0.0080167,                   0,             0.99736,                   1,               0.995,             0.97844,             0.21069,           0.0042823,                   0,            0.008031,            0.008031,            0.008031
                 360,              0.1725,            0.007983,                   0,             0.99631,                   1,               0.995,              0.9807,             0.20971,           0.0050036,                   0,           0.0080255,           0.0080255,           0.0080255
                 361,             0.16918,           0.0080794,                   0,             0.99665,                   1,               0.995,             0.97397,             0.21161,           0.0045827,                   0,             0.00802,             0.00802,             0.00802
                 362,             0.16958,           0.0079331,                   0,             0.99762,                   1,               0.995,             0.98185,             0.21017,           0.0044452,                   0,           0.0080145,           0.0080145,           0.0080145
                 363,             0.17819,           0.0087294,                   0,             0.99708,                   1,               0.995,             0.97967,             0.21004,           0.0040276,                   0,            0.008009,            0.008009,            0.008009
                 364,             0.18117,           0.0090637,                   0,             0.98422,                   1,             0.99487,             0.97616,             0.21156,           0.0045621,                   0,           0.0080035,           0.0080035,           0.0080035
                 365,             0.17947,           0.0089668,                   0,             0.99742,                   1,               0.995,             0.97348,             0.21215,            0.005137,                   0,            0.007998,            0.007998,            0.007998
                 366,              0.1785,           0.0084382,                   0,             0.99738,                   1,               0.995,             0.97748,             0.21289,           0.0053326,                   0,           0.0079925,           0.0079925,           0.0079925
                 367,             0.17543,           0.0081728,                   0,              0.9959,                   1,               0.995,             0.97968,             0.20889,           0.0044205,                   0,            0.007987,            0.007987,            0.007987
                 368,             0.17322,           0.0077132,                   0,             0.99712,                   1,               0.995,             0.97966,              0.2073,           0.0043332,                   0,           0.0079815,           0.0079815,           0.0079815
                 369,             0.17324,           0.0079293,                   0,             0.99713,                   1,               0.995,             0.98267,             0.20788,           0.0042486,                   0,            0.007976,            0.007976,            0.007976
                 370,             0.17223,           0.0073491,                   0,             0.99704,                   1,               0.995,             0.97802,             0.20893,            0.004597,                   0,           0.0079705,           0.0079705,           0.0079705
                 371,             0.16859,           0.0073383,                   0,             0.99654,                   1,               0.995,             0.97691,             0.21191,           0.0045105,                   0,            0.007965,            0.007965,            0.007965
                 372,             0.16426,           0.0073121,                   0,             0.99675,                   1,               0.995,             0.97881,             0.21079,            0.004125,                   0,           0.0079595,           0.0079595,           0.0079595
                 373,             0.17064,           0.0071832,                   0,             0.99655,                   1,               0.995,             0.97795,             0.20754,           0.0039018,                   0,            0.007954,            0.007954,            0.007954
                 374,             0.16629,           0.0072215,                   0,             0.99715,                   1,               0.995,             0.97902,             0.20771,           0.0037787,                   0,           0.0079485,           0.0079485,           0.0079485
                 375,             0.16496,           0.0071185,                   0,             0.99695,                   1,               0.995,              0.9782,             0.20738,           0.0036852,                   0,            0.007943,            0.007943,            0.007943
                 376,             0.16648,            0.007187,                   0,             0.99719,                   1,               0.995,             0.97968,             0.20853,           0.0038126,                   0,           0.0079375,           0.0079375,           0.0079375
                 377,             0.17009,           0.0074824,                   0,             0.99739,                   1,               0.995,             0.98067,             0.20886,           0.0037648,                   0,            0.007932,            0.007932,            0.007932
                 378,             0.17113,           0.0074914,                   0,             0.99712,                   1,               0.995,             0.97832,             0.20893,           0.0038323,                   0,           0.0079265,           0.0079265,           0.0079265
                 379,             0.16881,           0.0071928,                   0,             0.99689,                   1,               0.995,             0.98197,             0.20963,           0.0036571,                   0,            0.007921,            0.007921,            0.007921
                 380,             0.17269,           0.0074636,                   0,             0.99659,                   1,               0.995,             0.98685,             0.20729,           0.0035009,                   0,           0.0079155,           0.0079155,           0.0079155
                 381,             0.17316,            0.007312,                   0,             0.99649,                   1,               0.995,             0.98408,             0.20995,           0.0037431,                   0,             0.00791,             0.00791,             0.00791
                 382,             0.16809,           0.0075308,                   0,             0.99667,                   1,               0.995,             0.98592,             0.20969,           0.0036937,                   0,           0.0079045,           0.0079045,           0.0079045
                 383,             0.16678,           0.0072493,                   0,             0.99703,                   1,               0.995,             0.98448,             0.20998,           0.0039279,                   0,            0.007899,            0.007899,            0.007899
                 384,             0.16872,           0.0069952,                   0,             0.99732,                   1,               0.995,              0.9845,             0.20846,           0.0039431,                   0,           0.0078935,           0.0078935,           0.0078935
                 385,             0.17266,             0.00733,                   0,             0.99713,                   1,               0.995,             0.98384,             0.20807,           0.0038071,                   0,            0.007888,            0.007888,            0.007888
                 386,              0.1672,           0.0071538,                   0,             0.99716,                   1,               0.995,             0.97911,              0.2079,           0.0038469,                   0,           0.0078825,           0.0078825,           0.0078825
                 387,             0.16612,            0.007326,                   0,             0.99706,                   1,               0.995,             0.97974,             0.20818,           0.0037051,                   0,            0.007877,            0.007877,            0.007877
                 388,             0.17167,           0.0076737,                   0,             0.99581,                   1,               0.995,             0.98515,             0.20835,           0.0038132,                   0,           0.0078715,           0.0078715,           0.0078715
                 389,             0.19022,           0.0095178,                   0,             0.99727,                   1,               0.995,             0.97716,             0.20985,           0.0040577,                   0,            0.007866,            0.007866,            0.007866
                 390,             0.17939,           0.0088965,                   0,             0.99647,                   1,               0.995,              0.9805,             0.21141,           0.0047067,                   0,           0.0078605,           0.0078605,           0.0078605
                 391,             0.17282,           0.0082436,                   0,             0.99747,                   1,               0.995,             0.97605,             0.21073,           0.0052971,                   0,            0.007855,            0.007855,            0.007855
                 392,             0.16965,           0.0079307,                   0,             0.99712,                   1,               0.995,             0.98282,             0.21051,           0.0053062,                   0,           0.0078495,           0.0078495,           0.0078495
                 393,             0.17397,           0.0080222,                   0,             0.99713,                   1,               0.995,             0.97577,             0.21044,           0.0050851,                   0,            0.007844,            0.007844,            0.007844
                 394,             0.17533,           0.0077756,                   0,             0.99684,                   1,               0.995,             0.97564,             0.21298,           0.0046825,                   0,           0.0078385,           0.0078385,           0.0078385
                 395,             0.16863,           0.0077422,                   0,             0.99711,                   1,               0.995,             0.97602,             0.21231,           0.0046045,                   0,            0.007833,            0.007833,            0.007833
                 396,             0.16832,            0.007794,                   0,             0.99726,                   1,               0.995,             0.97912,             0.21111,           0.0043461,                   0,           0.0078275,           0.0078275,           0.0078275
                 397,              0.1731,           0.0078207,                   0,             0.99676,                   1,               0.995,             0.97674,             0.21248,           0.0041909,                   0,            0.007822,            0.007822,            0.007822
                 398,             0.16946,            0.007774,                   0,             0.99721,                   1,               0.995,             0.97722,             0.21065,           0.0039413,                   0,           0.0078165,           0.0078165,           0.0078165
                 399,             0.16697,           0.0072834,                   0,             0.99719,                   1,               0.995,             0.97554,             0.21087,           0.0040164,                   0,            0.007811,            0.007811,            0.007811
                 400,             0.17137,           0.0072383,                   0,             0.99679,                   1,               0.995,             0.97884,             0.21081,           0.0038938,                   0,           0.0078055,           0.0078055,           0.0078055
                 401,             0.16934,           0.0074948,                   0,             0.99678,                   1,               0.995,             0.98086,              0.2103,            0.003832,                   0,              0.0078,              0.0078,              0.0078
                 402,             0.17043,           0.0075075,                   0,             0.99679,                   1,               0.995,             0.98074,              0.2108,           0.0040941,                   0,           0.0077945,           0.0077945,           0.0077945
                 403,             0.17193,           0.0076716,                   0,             0.99678,                   1,               0.995,             0.98229,             0.20973,           0.0038682,                   0,            0.007789,            0.007789,            0.007789
                 404,             0.17027,           0.0076781,                   0,             0.99693,                   1,               0.995,             0.98336,             0.20805,           0.0039347,                   0,           0.0077835,           0.0077835,           0.0077835
                 405,             0.17153,           0.0075195,                   0,             0.99724,                   1,               0.995,             0.98264,             0.20864,           0.0042162,                   0,            0.007778,            0.007778,            0.007778
                 406,             0.16694,           0.0075194,                   0,             0.99645,                   1,               0.995,             0.98334,             0.20816,           0.0046765,                   0,           0.0077725,           0.0077725,           0.0077725
                 407,             0.16814,           0.0072874,                   0,             0.99653,                   1,               0.995,              0.9818,              0.2087,           0.0041381,                   0,            0.007767,            0.007767,            0.007767
                 408,             0.16833,           0.0072184,                   0,              0.9968,                   1,               0.995,             0.97927,             0.20898,           0.0038896,                   0,           0.0077615,           0.0077615,           0.0077615
                 409,              0.1681,           0.0075341,                   0,             0.99723,                   1,               0.995,             0.98284,              0.2081,           0.0039299,                   0,            0.007756,            0.007756,            0.007756
                 410,             0.16456,           0.0072447,                   0,             0.99669,                   1,               0.995,             0.98288,             0.20682,           0.0040906,                   0,           0.0077505,           0.0077505,           0.0077505
                 411,              0.1637,           0.0069432,                   0,             0.99691,                   1,               0.995,             0.98057,             0.20822,           0.0039228,                   0,            0.007745,            0.007745,            0.007745
                 412,             0.16662,           0.0072376,                   0,             0.99677,                   1,               0.995,             0.98144,             0.20876,           0.0037958,                   0,           0.0077395,           0.0077395,           0.0077395
                 413,             0.16466,           0.0068973,                   0,             0.99632,                   1,               0.995,             0.98507,             0.20845,           0.0040039,                   0,            0.007734,            0.007734,            0.007734
                 414,              0.1643,           0.0072464,                   0,             0.99675,                   1,               0.995,             0.98008,             0.20963,           0.0040606,                   0,           0.0077285,           0.0077285,           0.0077285
                 415,             0.16912,           0.0077183,                   0,             0.99681,                   1,               0.995,             0.98241,             0.20844,           0.0038892,                   0,            0.007723,            0.007723,            0.007723
                 416,             0.17067,           0.0075114,                   0,             0.99701,                   1,               0.995,             0.97873,             0.20788,           0.0038442,                   0,           0.0077175,           0.0077175,           0.0077175
                 417,             0.16922,           0.0077863,                   0,             0.99714,                   1,               0.995,             0.97927,             0.20968,           0.0037626,                   0,            0.007712,            0.007712,            0.007712
                 418,             0.17198,           0.0076271,                   0,             0.99698,                   1,               0.995,             0.97771,              0.2102,           0.0038971,                   0,           0.0077065,           0.0077065,           0.0077065
                 419,             0.17045,            0.007741,                   0,             0.99676,                   1,               0.995,             0.97373,             0.21086,           0.0037876,                   0,            0.007701,            0.007701,            0.007701
                 420,             0.17158,           0.0074234,                   0,             0.99686,                   1,               0.995,             0.97753,             0.21139,           0.0038542,                   0,           0.0076955,           0.0076955,           0.0076955
                 421,             0.16906,           0.0074098,                   0,             0.99657,                   1,               0.995,             0.98247,             0.21076,           0.0039216,                   0,             0.00769,             0.00769,             0.00769
                 422,             0.16765,           0.0075934,                   0,             0.99697,                   1,               0.995,             0.98047,             0.20914,           0.0040133,                   0,           0.0076845,           0.0076845,           0.0076845
                 423,             0.16832,           0.0071949,                   0,             0.99713,                   1,               0.995,             0.98277,             0.20815,           0.0040949,                   0,            0.007679,            0.007679,            0.007679
                 424,             0.16398,           0.0072915,                   0,             0.99697,                   1,               0.995,             0.98248,              0.2093,            0.004115,                   0,           0.0076735,           0.0076735,           0.0076735
                 425,             0.16556,           0.0069813,                   0,             0.99679,                   1,               0.995,             0.97672,             0.20956,           0.0040272,                   0,            0.007668,            0.007668,            0.007668
                 426,             0.16446,           0.0071145,                   0,             0.99666,                   1,               0.995,             0.97877,              0.2096,           0.0039161,                   0,           0.0076625,           0.0076625,           0.0076625
                 427,             0.16268,           0.0068835,                   0,             0.99713,                   1,               0.995,              0.9792,             0.20819,           0.0037469,                   0,            0.007657,            0.007657,            0.007657
                 428,             0.17169,           0.0073962,                   0,             0.99739,                   1,               0.995,             0.98282,             0.20876,            0.003908,                   0,           0.0076515,           0.0076515,           0.0076515
                 429,              0.1696,           0.0071632,                   0,             0.99738,                   1,               0.995,             0.98324,              0.2108,           0.0039061,                   0,            0.007646,            0.007646,            0.007646
                 430,             0.16714,            0.007264,                   0,             0.99752,                   1,               0.995,             0.98461,             0.20859,           0.0039994,                   0,           0.0076405,           0.0076405,           0.0076405
                 431,             0.16475,           0.0071606,                   0,             0.99749,                   1,               0.995,             0.98276,             0.20804,           0.0039842,                   0,            0.007635,            0.007635,            0.007635
                 432,             0.16718,           0.0072246,                   0,             0.99704,                   1,               0.995,             0.97822,             0.20897,           0.0039883,                   0,           0.0076295,           0.0076295,           0.0076295
                 433,              0.1702,           0.0071156,                   0,             0.99704,                   1,               0.995,             0.98107,             0.20877,           0.0039895,                   0,            0.007624,            0.007624,            0.007624
                 434,             0.16481,            0.007431,                   0,             0.99721,                   1,               0.995,              0.9804,             0.20878,           0.0038902,                   0,           0.0076185,           0.0076185,           0.0076185
                 435,             0.16684,           0.0073373,                   0,             0.99726,                   1,               0.995,             0.98065,             0.20997,           0.0039723,                   0,            0.007613,            0.007613,            0.007613
                 436,             0.16504,            0.007013,                   0,             0.99727,                   1,               0.995,             0.97873,             0.20995,           0.0040092,                   0,           0.0076075,           0.0076075,           0.0076075
                 437,             0.16173,           0.0071438,                   0,             0.99677,                   1,               0.995,             0.97892,             0.20919,           0.0039998,                   0,            0.007602,            0.007602,            0.007602
                 438,             0.16376,           0.0069546,                   0,             0.99683,                   1,               0.995,             0.98092,             0.20941,           0.0038862,                   0,           0.0075965,           0.0075965,           0.0075965
                 439,             0.16484,           0.0069704,                   0,             0.99665,                   1,               0.995,             0.97968,             0.20979,           0.0039188,                   0,            0.007591,            0.007591,            0.007591
                 440,             0.16396,           0.0070582,                   0,             0.99645,                   1,               0.995,             0.97894,             0.20994,            0.003834,                   0,           0.0075855,           0.0075855,           0.0075855
                 441,             0.16699,           0.0070201,                   0,             0.99708,                   1,               0.995,             0.98086,             0.21005,           0.0037513,                   0,             0.00758,             0.00758,             0.00758
                 442,             0.16444,           0.0070053,                   0,             0.99737,                   1,               0.995,             0.97971,             0.20836,           0.0037111,                   0,           0.0075745,           0.0075745,           0.0075745
                 443,             0.16323,           0.0067957,                   0,             0.99686,                   1,               0.995,             0.97797,             0.20732,           0.0037799,                   0,            0.007569,            0.007569,            0.007569
                 444,             0.16267,           0.0069056,                   0,             0.99666,                   1,               0.995,             0.98242,             0.20762,           0.0037206,                   0,           0.0075635,           0.0075635,           0.0075635
                 445,             0.16372,           0.0066024,                   0,              0.9969,                   1,               0.995,             0.97915,             0.20767,           0.0036296,                   0,            0.007558,            0.007558,            0.007558
                 446,             0.16435,           0.0069274,                   0,             0.99672,                   1,               0.995,             0.98155,             0.20922,           0.0038129,                   0,           0.0075525,           0.0075525,           0.0075525
                 447,             0.16534,           0.0066697,                   0,             0.99684,                   1,               0.995,             0.97971,             0.20875,           0.0037768,                   0,            0.007547,            0.007547,            0.007547
                 448,             0.16461,           0.0072592,                   0,             0.99682,                   1,               0.995,             0.97881,              0.2083,           0.0037494,                   0,           0.0075415,           0.0075415,           0.0075415
                 449,             0.16456,           0.0069906,                   0,             0.99681,                   1,               0.995,             0.98026,             0.20874,           0.0037285,                   0,            0.007536,            0.007536,            0.007536
                 450,              0.1645,           0.0069447,                   0,             0.99659,                   1,               0.995,             0.98052,             0.20799,           0.0035649,                   0,           0.0075305,           0.0075305,           0.0075305
                 451,             0.16567,           0.0072175,                   0,             0.99712,                   1,               0.995,              0.9755,             0.20821,           0.0036646,                   0,            0.007525,            0.007525,            0.007525
                 452,             0.16654,           0.0072331,                   0,              0.9968,                   1,               0.995,             0.97961,             0.20883,           0.0037785,                   0,           0.0075195,           0.0075195,           0.0075195
                 453,             0.16745,           0.0072252,                   0,             0.99682,                   1,               0.995,             0.98106,             0.20859,           0.0037451,                   0,            0.007514,            0.007514,            0.007514
                 454,             0.16433,           0.0071155,                   0,             0.99724,                   1,               0.995,             0.97809,             0.20815,           0.0037026,                   0,           0.0075085,           0.0075085,           0.0075085
                 455,              0.1682,           0.0074424,                   0,             0.99717,                   1,               0.995,             0.97774,             0.20943,           0.0038264,                   0,            0.007503,            0.007503,            0.007503
                 456,             0.17002,           0.0079712,                   0,             0.99721,                   1,               0.995,             0.97247,             0.21021,             0.00387,                   0,           0.0074975,           0.0074975,           0.0074975
                 457,             0.17092,           0.0075025,                   0,             0.99747,                   1,               0.995,             0.97775,             0.20635,           0.0035545,                   0,            0.007492,            0.007492,            0.007492
                 458,             0.16636,           0.0076076,                   0,             0.99723,                   1,               0.995,             0.97882,             0.20753,           0.0036339,                   0,           0.0074865,           0.0074865,           0.0074865
                 459,             0.16553,           0.0072457,                   0,             0.99743,                   1,               0.995,             0.97767,             0.20847,            0.003684,                   0,            0.007481,            0.007481,            0.007481
                 460,             0.16461,           0.0073083,                   0,              0.9969,                   1,               0.995,              0.9763,             0.21024,            0.003738,                   0,           0.0074755,           0.0074755,           0.0074755
                 461,             0.16891,           0.0071268,                   0,             0.99702,                   1,               0.995,             0.97658,             0.20996,           0.0035561,                   0,             0.00747,             0.00747,             0.00747
                 462,             0.16708,           0.0073833,                   0,             0.99677,                   1,               0.995,             0.97856,             0.20829,           0.0035785,                   0,           0.0074645,           0.0074645,           0.0074645
                 463,             0.16898,           0.0071938,                   0,             0.99724,                   1,               0.995,              0.9783,             0.20818,            0.004043,                   0,            0.007459,            0.007459,            0.007459
                 464,             0.17025,           0.0067925,                   0,             0.99709,                   1,               0.995,              0.9779,             0.20695,           0.0041371,                   0,           0.0074535,           0.0074535,           0.0074535
                 465,             0.16712,           0.0071662,                   0,              0.9971,                   1,               0.995,             0.97935,             0.20598,            0.003904,                   0,            0.007448,            0.007448,            0.007448
                 466,             0.16725,           0.0070091,                   0,             0.99671,                   1,               0.995,             0.98261,             0.20679,           0.0036996,                   0,           0.0074425,           0.0074425,           0.0074425
                 467,             0.16276,             0.00693,                   0,             0.99649,                   1,               0.995,             0.97873,             0.20732,           0.0036699,                   0,            0.007437,            0.007437,            0.007437
                 468,             0.16353,           0.0070053,                   0,             0.99663,                   1,               0.995,             0.97558,             0.20889,            0.003861,                   0,           0.0074315,           0.0074315,           0.0074315
                 469,             0.16682,           0.0071767,                   0,             0.99677,                   1,               0.995,             0.97958,             0.20974,           0.0040645,                   0,            0.007426,            0.007426,            0.007426
                 470,             0.16651,           0.0073477,                   0,              0.9969,                   1,               0.995,             0.97672,             0.21083,           0.0041153,                   0,           0.0074205,           0.0074205,           0.0074205
                 471,             0.16418,           0.0073093,                   0,             0.99769,                   1,               0.995,             0.97296,             0.21151,           0.0040789,                   0,            0.007415,            0.007415,            0.007415
                 472,             0.16621,           0.0071747,                   0,             0.99738,                   1,               0.995,             0.97753,             0.21056,           0.0038736,                   0,           0.0074095,           0.0074095,           0.0074095
                 473,             0.16982,           0.0074744,                   0,              0.9975,                   1,               0.995,             0.97493,             0.20851,           0.0037178,                   0,            0.007404,            0.007404,            0.007404
                 474,             0.16472,           0.0073019,                   0,             0.99744,                   1,               0.995,             0.98236,             0.20802,           0.0036438,                   0,           0.0073985,           0.0073985,           0.0073985
                 475,             0.16381,           0.0071775,                   0,             0.99747,                   1,               0.995,              0.9779,             0.20932,           0.0036655,                   0,            0.007393,            0.007393,            0.007393
                 476,             0.16576,           0.0075662,                   0,             0.99767,                   1,               0.995,             0.97586,              0.2095,           0.0036784,                   0,           0.0073875,           0.0073875,           0.0073875
                 477,             0.16953,           0.0076726,                   0,             0.99682,                   1,               0.995,             0.97718,             0.21031,           0.0037704,                   0,            0.007382,            0.007382,            0.007382
                 478,             0.17283,           0.0079513,                   0,             0.99647,                   1,               0.995,             0.97757,             0.20938,           0.0038601,                   0,           0.0073765,           0.0073765,           0.0073765
                 479,             0.17181,            0.007922,                   0,             0.99661,                   1,               0.995,             0.97886,              0.2088,           0.0041226,                   0,            0.007371,            0.007371,            0.007371
                 480,             0.17034,           0.0074994,                   0,             0.99736,                   1,               0.995,             0.98003,             0.20835,           0.0040329,                   0,           0.0073655,           0.0073655,           0.0073655
